joint,amplitude,direction,angle_bin_deg,samples,angle_deg,forward_vel_deg_s,rate_per_command
bucket,0.6,-1,-74.0,12,-73.9773365,24.229274,40.38212333333334
bucket,0.6,-1,-72.0,11,-71.98616,24.707758,41.17959666666667
bucket,0.6,-1,-70.0,12,-69.989292,24.3340155,40.5566925
bucket,0.6,-1,-68.0,11,-67.810822,25.394161,42.32360166666667
bucket,0.6,-1,-66.0,11,-66.098145,26.246567,43.744278333333334
bucket,0.6,-1,-64.0,11,-63.980251,24.767385,41.278975
bucket,0.6,-1,-62.0,12,-62.001688,26.345828,43.909713333333336
bucket,0.6,-1,-60.0,10,-60.015032,25.7061415,42.84356916666667
bucket,0.6,-1,-58.0,11,-57.914223,26.951672,44.91945333333333
bucket,0.6,-1,-56.0,10,-55.9990845,27.3816485,45.63608083333334
bucket,0.6,-1,-54.0,11,-54.275234,26.764812,44.60802
bucket,0.6,-1,-52.0,10,-51.9186285,27.57938,45.96563333333334
bucket,0.6,-1,-50.0,10,-50.120996500000004,28.4840345,47.47339083333333
bucket,0.6,-1,-48.0,10,-48.0856495,28.70098,47.83496666666667
bucket,0.6,-1,-46.0,10,-46.0168,30.173583,50.289305
bucket,0.6,-1,-44.0,10,-43.7892495,29.2724155,48.78735916666667
bucket,0.6,-1,-42.0,9,-41.985157,27.883444,46.47240666666667
bucket,0.6,-1,-40.0,10,-40.057745,29.824952,49.70825333333333
bucket,0.6,-1,-38.0,9,-38.077442,31.638906,52.73151
bucket,0.6,-1,-36.0,9,-35.897751,34.215805,57.026341666666674
bucket,0.6,-1,-34.0,8,-33.8933905,35.521759,59.20293166666667
bucket,0.6,-1,-32.0,8,-31.9593265,36.0059665,60.00994416666667
bucket,0.6,-1,-30.0,7,-29.912361,38.19207,63.65345000000001
bucket,0.6,-1,-28.0,8,-28.132762,39.198207999999994,65.33034666666666
bucket,0.6,-1,-24.0,6,-24.054817999999997,43.627306000000004,72.71217666666666
bucket,0.6,-1,-20.0,6,-20.036823,46.6382335,77.73038916666667
bucket,0.6,-1,-18.0,6,-18.001461,47.404596,79.00766
bucket,0.6,-1,-16.0,5,-16.218899,46.028435,76.71405833333334
bucket,0.6,-1,-14.0,1,-14.357521,49.451523,82.419205
bucket,0.6,1,-100.0,4,-99.6648255,32.5140325,54.19005416666667
bucket,0.6,1,-98.0,5,-97.755058,36.633347,61.05557833333334
bucket,0.6,1,-96.0,9,-96.21151,34.920422,58.20070333333334
bucket,0.6,1,-94.0,9,-94.02494,35.103241,58.505401666666664
bucket,0.6,1,-92.0,8,-91.8486445,33.113834499999996,55.189724166666664
bucket,0.6,1,-90.0,8,-89.99175249999999,33.451072999999994,55.75178833333333
bucket,0.6,1,-88.0,8,-88.137642,34.0960005,56.826667500000006
bucket,0.6,1,-86.0,9,-86.173119,33.560406,55.93401
bucket,0.6,1,-84.0,9,-83.99041,33.351353,55.58558833333334
bucket,0.6,1,-82.0,8,-81.9327505,32.814924000000005,54.69154
bucket,0.6,1,-80.0,9,-79.878563,33.710495,56.184158333333336
bucket,0.6,1,-78.0,9,-77.776161,32.330055,53.883425
bucket,0.6,1,-76.0,7,-75.953667,32.886967,54.811611666666664
bucket,0.6,1,-74.0,9,-74.318169,31.955311,53.258851666666665
bucket,0.6,1,-72.0,9,-72.093323,33.535839,55.89306500000001
bucket,0.6,1,-70.0,9,-69.973648,33.059334,55.098890000000004
bucket,0.6,1,-68.0,8,-67.883812,32.676401,54.46066833333334
bucket,0.6,1,-66.0,8,-66.066536,33.707773,56.17962166666667
bucket,0.6,1,-64.0,9,-64.095734,32.545284,54.242140000000006
bucket,0.6,1,-62.0,8,-61.890758500000004,34.629234499999995,57.71539083333333
bucket,0.6,1,-60.0,8,-60.0642015,33.784000000000006,56.30666666666667
bucket,0.6,1,-58.0,8,-58.070409999999995,35.806019000000006,59.67669833333334
bucket,0.6,1,-56.0,9,-56.036221,34.721252,57.86875333333334
bucket,0.6,1,-54.0,6,-54.1131265,35.367861000000005,58.94643500000001
bucket,0.6,1,-52.0,9,-52.195633,36.617279,61.02879833333334
bucket,0.6,1,-50.0,9,-49.878384,36.049812,60.083020000000005
bucket,0.6,1,-48.0,6,-47.862091,38.720158,64.53359666666668
bucket,0.6,1,-46.0,8,-45.928785500000004,37.619693999999996,62.69949
bucket,0.6,1,-44.0,7,-44.18161,38.294403,63.82400500000001
bucket,0.6,1,-42.0,8,-41.8625565,37.400932499999996,62.3348875
bucket,0.6,1,-40.0,7,-40.179173,34.338909,57.231515
bucket,0.6,1,-38.0,8,-38.150928500000006,38.997652,64.99608666666667
bucket,0.6,1,-36.0,7,-35.878147,41.565441,69.275735
bucket,0.6,1,-34.0,6,-33.920280500000004,42.853500499999996,71.42250083333333
bucket,0.6,1,-32.0,6,-32.141551,42.2533035,70.42217250000002
bucket,0.6,1,-30.0,7,-30.070944,46.129063,76.88177166666668
bucket,0.6,1,-28.0,7,-27.994854,46.914001,78.19000166666667
bucket,0.6,1,-26.0,5,-26.003307,48.086178,80.14363
bucket,0.6,1,-22.0,4,-21.87413,55.9279425,93.2132375
bucket,0.6,1,-20.0,6,-20.2116225,52.695902000000004,87.82650333333333
bucket,0.6,1,-16.0,4,-16.080845500000002,62.1347755,103.55795916666668
bucket,0.6,1,-14.0,5,-13.961261,56.988899,94.98149833333335
bucket,0.6,1,-12.0,6,-11.86552,59.755169,99.59194833333333
bucket,0.6,1,-10.0,3,-10.014081,59.357674,98.92945666666668
bucket,0.6,1,-8.0,6,-7.9823255,64.5578535,107.5964225
bucket,0.6,1,-4.0,3,-4.277461,68.173859,113.62309833333333
bucket,0.6,1,-2.0,6,-2.000863,71.9131395,119.8552325
bucket,0.6,1,-0.0,3,0.169566,74.599312,124.33218666666667
bucket,0.6,1,2.0,3,1.774087,77.214775,128.69129166666667
bucket,0.6,1,4.0,4,3.610786,76.20446799999999,127.00744666666667
bucket,0.6,1,10.0,3,9.693582,94.157082,156.92847
bucket,0.6,1,14.0,3,14.723114,100.936646,168.22774333333334
bucket,0.6,1,16.0,2,16.326452500000002,100.5636215,167.60603583333335
bucket,0.6,1,18.0,3,18.579138,104.797516,174.66252666666668
bucket,0.8,-1,-116.0,6,-115.7662275,48.251138499999996,60.313923125
bucket,0.8,-1,-114.0,6,-113.82597,45.463035500000004,56.828794375
bucket,0.8,-1,-112.0,6,-111.9331895,46.059595,57.574493749999995
bucket,0.8,-1,-110.0,6,-109.865639,43.2841515,54.105189374999995
bucket,0.8,-1,-108.0,6,-108.13309100000001,43.032194000000004,53.7902425
bucket,0.8,-1,-106.0,8,-105.9448395,41.995050500000005,52.493813125
bucket,0.8,-1,-104.0,7,-103.998848,40.096119,50.12014875
bucket,0.8,-1,-102.0,6,-101.9783325,39.455228500000004,49.319035625
bucket,0.8,-1,-100.0,8,-99.998787,38.561161,48.20145124999999
bucket,0.8,-1,-98.0,7,-98.142082,38.894119,48.61764875
bucket,0.8,-1,-96.0,8,-95.897606,37.4126165,46.765770625
bucket,0.8,-1,-94.0,7,-94.003777,37.611256,47.01407
bucket,0.8,-1,-92.0,8,-91.87312349999999,37.8023435,47.252929374999994
bucket,0.8,-1,-90.0,7,-89.952301,36.643764,45.80470499999999
bucket,0.8,-1,-88.0,8,-88.1124995,36.044456499999995,45.055570624999994
bucket,0.8,-1,-86.0,8,-85.90207649999999,35.948265,44.93533125
bucket,0.8,-1,-84.0,8,-83.895546,35.537233,44.42154125
bucket,0.8,-1,-82.0,7,-82.205475,37.023674,46.2795925
bucket,0.8,-1,-80.0,9,-79.846878,36.009075,45.01134375
bucket,0.8,-1,-78.0,7,-77.871109,36.352463,45.44057875
bucket,0.8,-1,-76.0,8,-76.101574,35.94146,44.926824999999994
bucket,0.8,-1,-74.0,8,-73.895546,37.2408845,46.55110562499999
bucket,0.8,-1,-72.0,7,-72.240883,37.203575,46.50446875
bucket,0.8,-1,-70.0,8,-69.911003,36.87854,46.098175
bucket,0.8,-1,-68.0,7,-68.201653,36.708031,45.88503874999999
bucket,0.8,-1,-66.0,8,-66.004101,38.362713,47.953391249999996
bucket,0.8,-1,-64.0,7,-64.181274,37.857353,47.32169125
bucket,0.8,-1,-62.0,8,-62.017328500000005,39.0817435,48.85217937499999
bucket,0.8,-1,-60.0,7,-60.144909,41.532368,51.915459999999996
bucket,0.8,-1,-58.0,7,-58.048805,39.717323,49.64665375
bucket,0.8,-1,-56.0,7,-55.955433,39.460918,49.3261475
bucket,0.8,-1,-54.0,7,-54.084946,40.796928,50.996159999999996
bucket,0.8,-1,-52.0,7,-52.091351,41.8993,52.37412499999999
bucket,0.8,-1,-48.0,6,-48.3171655,48.703227999999996,60.879034999999995
bucket,0.8,-1,-46.0,6,-46.257099,44.9346565,56.16832062499999
bucket,0.8,-1,-44.0,8,-43.9471015,44.9127085,56.140885624999996
bucket,0.8,-1,-42.0,6,-41.944702,44.402912,55.50364
bucket,0.8,-1,-38.0,5,-38.03101,49.816063,62.270078749999996
bucket,0.8,-1,-36.0,6,-36.098245500000004,52.403038,65.5037975
bucket,0.8,-1,-34.0,5,-33.891273,50.61533,63.2691625
bucket,0.8,-1,-32.0,5,-32.068405,54.87759,68.5969875
bucket,0.8,-1,-30.0,5,-30.104849,57.72163,72.15203749999999
bucket,0.8,-1,-26.0,5,-25.965467,66.093658,82.6170725
bucket,0.8,-1,-24.0,4,-23.9925205,67.0203245,83.77540562499999
bucket,0.8,-1,-22.0,3,-22.493191,62.538261,78.17282625
bucket,0.8,1,-98.0,1,-97.694557,39.223499,49.02937374999999
bucket,0.8,1,-96.0,7,-95.917732,40.26775,50.334687499999994
bucket,0.8,1,-94.0,6,-93.9268645,42.510891,53.13861375
bucket,0.8,1,-92.0,7,-92.050827,38.530998,48.16374749999999
bucket,0.8,1,-90.0,8,-90.0525705,40.2334745,50.291843125
bucket,0.8,1,-88.0,6,-88.00416200000001,38.96199,48.7024875
bucket,0.8,1,-86.0,8,-86.0807915,38.2629165,47.82864562499999
bucket,0.8,1,-84.0,7,-84.121315,39.529587,49.41198375
bucket,0.8,1,-82.0,8,-81.8739965,38.754581,48.443226249999995
bucket,0.8,1,-80.0,7,-79.972786,38.726295,48.40786875
bucket,0.8,1,-78.0,6,-78.07912049999999,38.1106015,47.638251874999995
bucket,0.8,1,-76.0,9,-76.121109,38.083439,47.60429875
bucket,0.8,1,-74.0,6,-74.0502015,38.3152675,47.89408437499999
bucket,0.8,1,-72.0,9,-71.990257,38.811691,48.51461375
bucket,0.8,1,-70.0,6,-69.8176345,38.7578925,48.447365625
bucket,0.8,1,-68.0,8,-68.0215,38.405305999999996,48.006632499999995
bucket,0.8,1,-66.0,7,-66.060997,39.236256,49.04532
bucket,0.8,1,-64.0,6,-63.9956725,39.116851999999994,48.89606499999999
bucket,0.8,1,-62.0,8,-62.089729500000004,39.5023385,49.377923124999995
bucket,0.8,1,-60.0,7,-60.13372,40.255714,50.31964249999999
bucket,0.8,1,-58.0,6,-58.0324745,41.177955499999996,51.472444374999995
bucket,0.8,1,-56.0,8,-56.11125,41.4711875,51.838984374999995
bucket,0.8,1,-54.0,6,-54.1077865,40.3336925,50.417115624999994
bucket,0.8,1,-52.0,7,-52.087975,42.169792,52.71224
bucket,0.8,1,-50.0,6,-50.110636,42.10989,52.637362499999995
bucket,0.8,1,-48.0,6,-48.2959235,43.320659500000005,54.150824375
bucket,0.8,1,-46.0,8,-46.039201500000004,44.174978499999995,55.218723125
bucket,0.8,1,-44.0,6,-43.956732,45.226734,56.5334175
bucket,0.8,1,-42.0,7,-41.952084,43.692242,54.6153025
bucket,0.8,1,-40.0,6,-39.865550999999996,41.298269,51.62283624999999
bucket,0.8,1,-38.0,6,-38.087837,44.8068775,56.008596875
bucket,0.8,1,-36.0,6,-35.957352,49.981586500000006,62.476983125000004
bucket,0.8,1,-34.0,5,-34.254871,50.081226,62.6015325
bucket,0.8,1,-32.0,6,-32.048052,51.99864,64.9983
bucket,0.8,1,-30.0,4,-30.062666,52.866194,66.0827425
bucket,0.8,1,-28.0,6,-28.272856,52.8436105,66.054513125
bucket,0.8,1,-26.0,5,-26.256954,57.384727,71.73090875
bucket,0.8,1,-24.0,5,-23.988552,57.764908,72.20613499999999
bucket,0.8,1,-22.0,5,-22.083668,59.99221,74.9902625
bucket,0.8,1,-20.0,4,-20.070346,62.460165,78.07520625
bucket,0.8,1,-18.0,4,-18.2871685,62.980135000000004,78.72516875
bucket,0.8,1,-16.0,5,-15.982874,65.900215,82.37526875
bucket,0.8,1,-14.0,4,-14.0463445,68.9086115,86.13576437500001
bucket,0.8,1,-12.0,4,-11.8944185,68.89775449999999,86.122193125
bucket,0.8,1,-8.0,3,-8.297846,76.933434,96.1667925
bucket,0.8,1,-6.0,4,-6.3280815,79.13121799999999,98.91402249999999
bucket,0.8,1,-4.0,4,-3.877498,81.665806,102.0822575
bucket,0.8,1,-2.0,3,-1.62161,85.858841,107.32355125
bucket,0.8,1,-0.0,3,0.251119,88.713593,110.89199125
bucket,0.8,1,2.0,3,2.163776,92.427872,115.53483999999999
bucket,0.8,1,4.0,3,4.032994,92.963745,116.20468125
bucket,0.8,1,6.0,3,6.040537,96.96357,121.2044625
bucket,0.8,1,10.0,2,9.2997735,107.276745,134.09593124999998
bucket,0.8,1,12.0,3,11.344903,111.264214,139.0802675
bucket,0.8,1,14.0,3,13.585122,112.477348,140.596685
bucket,1.0,-1,-116.0,6,-116.182358,49.896949500000005,49.896949500000005
bucket,1.0,-1,-114.0,6,-114.17461800000001,47.410306500000004,47.410306500000004
bucket,1.0,-1,-112.0,6,-112.0055545,46.030022,46.030022
bucket,1.0,-1,-110.0,6,-110.123131,43.161644,43.161644
bucket,1.0,-1,-108.0,7,-107.97036,43.756401,43.756401
bucket,1.0,-1,-106.0,7,-105.838882,41.282413,41.282413
bucket,1.0,-1,-104.0,7,-104.042801,40.659248,40.659248
bucket,1.0,-1,-102.0,6,-102.029789,40.0241735,40.0241735
bucket,1.0,-1,-100.0,8,-99.991451,39.7411765,39.7411765
bucket,1.0,-1,-98.0,7,-98.018333,38.068752,38.068752
bucket,1.0,-1,-96.0,7,-95.969109,38.714912,38.714912
bucket,1.0,-1,-94.0,8,-94.013416,37.356280999999996,37.356280999999996
bucket,1.0,-1,-92.0,7,-91.868263,37.710587,37.710587
bucket,1.0,-1,-90.0,7,-90.210617,37.721973,37.721973
bucket,1.0,-1,-88.0,8,-88.0364265,37.3300955,37.3300955
bucket,1.0,-1,-86.0,8,-86.022114,37.023179999999996,37.023179999999996
bucket,1.0,-1,-84.0,8,-83.84235000000001,36.481390000000005,36.481390000000005
bucket,1.0,-1,-82.0,7,-81.855286,37.468792,37.468792
bucket,1.0,-1,-80.0,8,-79.9483835,36.6826455,36.6826455
bucket,1.0,-1,-78.0,6,-78.0281335,38.0931185,38.0931185
bucket,1.0,-1,-76.0,9,-75.959435,37.061859,37.061859
bucket,1.0,-1,-74.0,6,-74.124893,38.7324505,38.7324505
bucket,1.0,-1,-72.0,9,-71.990883,37.46489,37.46489
bucket,1.0,-1,-70.0,6,-70.0025255,37.615607999999995,37.615607999999995
bucket,1.0,-1,-68.0,8,-68.0443915,39.0184135,39.0184135
bucket,1.0,-1,-66.0,7,-66.11882,38.15012,38.15012
bucket,1.0,-1,-64.0,8,-63.9854275,39.171533499999995,39.171533499999995
bucket,1.0,-1,-62.0,6,-62.156542,44.6959765,44.6959765
bucket,1.0,-1,-60.0,7,-60.070457,39.665588,39.665588
bucket,1.0,-1,-58.0,8,-58.054508,41.2630485,41.2630485
bucket,1.0,-1,-56.0,6,-55.950815000000006,40.015293,40.015293
bucket,1.0,-1,-54.0,6,-54.105068,42.6970405,42.6970405
bucket,1.0,-1,-52.0,8,-51.934229,43.234226,43.234226
bucket,1.0,-1,-50.0,7,-49.903545,45.260914,45.260914
bucket,1.0,-1,-48.0,6,-47.606068,45.105009,45.105009
bucket,1.0,-1,-46.0,6,-45.766765500000005,47.2994325,47.2994325
bucket,1.0,-1,-42.0,6,-41.7456895,42.424437,42.424437
bucket,1.0,-1,-38.0,6,-38.0211695,52.319537999999994,52.319537999999994
bucket,1.0,-1,-36.0,5,-36.151917,49.965145,49.965145
bucket,1.0,-1,-32.0,4,-32.165058,57.97085,57.97085
bucket,1.0,-1,-30.0,6,-29.855765499999997,55.980011000000005,55.980011000000005
bucket,1.0,-1,-26.0,4,-26.115555,66.150799,66.150799
bucket,1.0,-1,-24.0,5,-23.672737,65.793869,65.793869
bucket,1.0,1,-96.0,4,-95.5262875,40.849720000000005,40.849720000000005
bucket,1.0,1,-94.0,6,-93.952702,42.4568085,42.4568085
bucket,1.0,1,-92.0,6,-91.9718475,45.6665495,45.6665495
bucket,1.0,1,-90.0,8,-89.9530105,41.259348,41.259348
bucket,1.0,1,-88.0,6,-87.94391250000001,43.60746949999999,43.60746949999999
bucket,1.0,1,-86.0,6,-86.073181,42.466988,42.466988
bucket,1.0,1,-84.0,8,-83.9112015,40.903831499999995,40.903831499999995
bucket,1.0,1,-82.0,6,-81.8396985,42.337038,42.337038
bucket,1.0,1,-80.0,6,-80.158699,40.2072125,40.2072125
bucket,1.0,1,-78.0,8,-77.9938395,41.62595,41.62595
bucket,1.0,1,-76.0,6,-76.0054095,40.4400785,40.4400785
bucket,1.0,1,-74.0,7,-74.115585,41.347435,41.347435
bucket,1.0,1,-72.0,7,-71.889275,40.916431,40.916431
bucket,1.0,1,-70.0,7,-70.016464,42.404747,42.404747
bucket,1.0,1,-68.0,6,-67.93931549999999,42.452917,42.452917
bucket,1.0,1,-66.0,6,-66.098228,42.2761005,42.2761005
bucket,1.0,1,-64.0,7,-64.095718,43.94733,43.94733
bucket,1.0,1,-62.0,7,-62.000916,43.007488,43.007488
bucket,1.0,1,-60.0,7,-59.943035,43.658108,43.658108
bucket,1.0,1,-58.0,6,-57.858932499999995,45.4162215,45.4162215
bucket,1.0,1,-56.0,6,-55.9766085,42.447569,42.447569
bucket,1.0,1,-54.0,6,-54.0377215,45.440132,45.440132
bucket,1.0,1,-52.0,6,-52.1103725,45.681861999999995,45.681861999999995
bucket,1.0,1,-50.0,7,-49.956505,45.858273,45.858273
bucket,1.0,1,-48.0,5,-47.769958,47.567711,47.567711
bucket,1.0,1,-46.0,6,-46.0942535,47.965496,47.965496
bucket,1.0,1,-44.0,6,-44.0141755,48.2759095,48.2759095
bucket,1.0,1,-42.0,6,-41.963471999999996,47.337498,47.337498
bucket,1.0,1,-38.0,6,-37.976246,50.0931455,50.0931455
bucket,1.0,1,-36.0,4,-36.113980999999995,53.524708,53.524708
bucket,1.0,1,-34.0,6,-34.1078055,54.777012,54.777012
bucket,1.0,1,-32.0,5,-31.932936,55.92886,55.92886
bucket,1.0,1,-30.0,5,-29.918016,58.180744,58.180744
bucket,1.0,1,-28.0,5,-27.930172,59.331268,59.331268
bucket,1.0,1,-26.0,4,-26.004939999999998,60.5606515,60.5606515
bucket,1.0,1,-24.0,4,-24.024226499999997,63.0804555,63.0804555
bucket,1.0,1,-22.0,5,-22.240885,64.530502,64.530502
bucket,1.0,1,-20.0,4,-20.02039,65.6231845,65.6231845
bucket,1.0,1,-18.0,4,-17.910593,69.972748,69.972748
bucket,1.0,1,-16.0,4,-16.0853125,72.46463750000001,72.46463750000001
bucket,1.0,1,-14.0,4,-13.833393000000001,71.5785215,71.5785215
bucket,1.0,1,-12.0,3,-12.102726,77.322495,77.322495
bucket,1.0,1,-10.0,4,-9.9866855,78.1819725,78.1819725
bucket,1.0,1,-8.0,3,-7.871683,82.286613,82.286613
bucket,1.0,1,-6.0,3,-6.15079,86.869202,86.869202
bucket,1.0,1,-4.0,4,-3.906158,89.4502445,89.4502445
bucket,1.0,1,-2.0,3,-1.638166,93.574867,93.574867
bucket,1.0,1,2.0,3,2.51728,102.021729,102.021729
bucket,1.0,1,4.0,2,4.4123705,103.76533900000001,103.76533900000001
bucket,1.0,1,6.0,3,6.468762,105.610985,105.610985
bucket,1.0,1,10.0,2,9.744569,114.5817835,114.5817835
bucket,1.0,1,12.0,3,11.691835,117.403702,117.403702
bucket,1.0,1,18.0,10,18.1665735,9.100656,9.100656
bucket,1.0,1,20.0,34,20.408509000000002,7.772124,7.772124
