t_s,phase,joint,joint_index,command,pass_index,amplitude,direction,target_endpoint_deg,stop_reason,slew_deg,boom_deg,arm_deg,bucket_deg,slew_vel_deg_s,boom_vel_deg_s,arm_vel_deg_s,bucket_vel_deg_s
748.015047,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.238876,-10.985771,28.981461,-117.368095,0.441650,-10.088622,0.104306,-0.423165
748.035787,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.236896,-11.184652,28.995312,-117.368805,-0.095503,-9.589130,0.667860,-0.034249
748.056470,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.242360,-11.352047,28.993290,-117.372780,0.264175,-8.093015,-0.097745,-0.192188
748.077203,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.245939,-11.533033,28.982759,-117.382324,0.172632,-8.729759,-0.508011,-0.460571
748.097899,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.245584,-11.727407,28.960848,-117.393417,-0.017161,-9.391520,-1.058683,-0.535942
748.118591,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.245461,-11.924554,28.965191,-117.412529,-0.005942,-9.527576,0.209934,-0.923578
748.139277,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.246253,-12.123858,28.981079,-117.422104,0.038303,-9.635153,0.768038,-0.462936
748.159986,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.259190,-12.332425,28.989206,-117.421700,0.624676,-10.071339,0.392484,0.019789
748.180672,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.253643,-12.513876,28.984671,-117.426788,-0.268093,-8.771122,-0.219229,-0.246302
748.201399,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.257974,-12.654195,28.975887,-117.431313,0.208928,-6.770047,-0.423787,-0.218155
748.222138,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.259531,-12.880862,28.982567,-117.452843,0.075091,-10.929741,0.322102,-1.038105
748.242905,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.260897,-13.095426,28.983154,-117.456108,0.065780,-10.332040,0.028285,-0.157214
748.263596,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.260350,-13.304852,28.995285,-117.468918,-0.026408,-10.121658,0.586265,-0.619276
748.284288,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.262741,-13.482670,28.987881,-117.460754,0.115530,-8.593436,-0.357812,0.394782
748.304979,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.265828,-13.630707,28.970123,-117.458221,0.149202,-7.154457,-0.858244,0.122135
748.325681,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.260447,-13.806202,28.965942,-117.464302,-0.259995,-8.477558,-0.201925,-0.293649
748.346361,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.260023,-13.999769,28.945848,-117.481361,-0.020476,-9.359722,-0.971641,-0.825003
748.367176,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.257209,-14.216014,28.949905,-117.482445,-0.135203,-10.389609,0.194928,-0.051850
748.387868,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.273423,-14.476694,28.962473,-117.478142,0.783576,-12.597284,0.607321,0.207941
748.408556,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.278164,-14.649621,28.969973,-117.492638,0.229123,-8.358703,0.362503,-0.700575
748.429243,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.276702,-14.806852,28.966366,-117.491325,-0.070659,-7.600770,-0.174336,0.063395
748.449986,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.277658,-14.985120,28.967527,-117.504631,0.046101,-8.594538,0.055980,-0.641462
748.470670,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.277890,-15.203850,28.973511,-117.511551,0.011226,-10.573930,0.289244,-0.334810
748.491388,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.271757,-15.423059,28.981215,-117.520935,-0.296055,-10.580845,0.371882,-0.452984
748.512074,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.271866,-15.665898,28.974371,-117.519066,0.005283,-11.739346,-0.330844,0.090470
748.532772,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.282084,-15.815275,28.975149,-117.525131,0.493658,-7.216773,0.037618,-0.293027
748.553470,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.276224,-15.987915,28.976625,-117.536583,-0.283137,-8.340999,0.071279,-0.553075
748.574219,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.289611,-16.174393,28.953840,-117.547836,0.645216,-8.987589,-1.098183,-0.542508
748.594913,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.287084,-16.382099,28.961243,-117.555840,-0.122119,-10.036828,0.357774,-0.386819
748.615656,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.291592,-16.572155,28.969753,-117.566307,0.217332,-9.162841,0.410296,-0.504473
748.636345,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.284925,-16.735125,28.959549,-117.571663,-0.322195,-7.876607,-0.493196,-0.258812
748.657150,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.283997,-16.909348,28.964111,-117.584709,-0.044652,-8.374863,0.219320,-0.627097
748.677846,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.292453,-17.175848,28.978251,-117.602509,0.408538,-12.875884,0.683097,-0.859976
748.698669,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.297111,-17.400644,28.983128,-117.620758,0.223713,-10.795964,0.234210,-0.876483
748.719362,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.301264,-17.589115,28.972677,-117.620193,0.200674,-9.107546,-0.504985,0.027065
748.740089,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.302670,-17.782042,28.978838,-117.618294,0.067887,-9.308489,0.297255,0.091615
748.760773,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.309296,-17.921391,28.973715,-117.620811,0.320297,-6.736803,-0.247652,-0.121515
748.781476,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.305662,-18.084045,28.964905,-117.632683,-0.175516,-7.856647,-0.425593,-0.573396
748.802184,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.300007,-18.350737,28.961845,-117.669563,-0.273117,-12.879397,-0.147774,-1.781200
748.822893,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.302014,-18.593878,28.974604,-117.685181,0.096961,-11.740220,0.616066,-0.753923
748.843585,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.302111,-18.773170,28.961859,-117.682709,0.004621,-8.664921,-0.615952,0.119493
748.864331,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.289146,-18.922232,28.966763,-117.685478,-0.624886,-7.185206,0.236390,-0.133669
748.885025,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.297972,-19.088465,28.966270,-117.691185,0.426416,-8.032592,-0.023763,-0.275916
748.905720,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.310334,-19.297688,28.975027,-117.708839,0.597369,-10.109729,0.423109,-0.852819
748.926414,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.315661,-19.520994,28.968306,-117.719658,0.257442,-10.790799,-0.324774,-0.522806
748.947222,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.320962,-19.729055,28.970451,-117.733238,0.254733,-9.999586,0.103075,-0.652589
748.967936,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.313790,-19.963755,28.969221,-117.724358,-0.346234,-11.330753,-0.059354,0.428671
748.988644,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.313694,-20.133156,28.985914,-117.727760,-0.004617,-8.180153,0.806076,-0.164250
749.009338,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.311331,-20.317299,28.983332,-117.746788,-0.114199,-8.898306,-0.124761,-0.919536
749.030058,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.317041,-20.537298,28.967268,-117.759575,0.275591,-10.618158,-0.775346,-0.617112
749.050751,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.316508,-20.762831,28.969835,-117.757492,-0.025745,-10.898552,0.124102,0.100338
749.071474,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.320005,-20.962191,28.971666,-117.761894,0.168754,-9.620311,0.088332,-0.212261
749.092179,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.320934,-21.150240,28.985012,-117.780006,0.044864,-9.082312,0.644589,-0.874847
749.112967,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.320539,-21.330912,28.979439,-117.780815,-0.019057,-8.691144,-0.268107,-0.038770
749.133659,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.347326,-21.567019,28.991678,-117.788559,1.294605,-11.410483,0.591518,-0.374320
749.154361,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.343843,-21.792660,28.993345,-117.804893,-0.168263,-10.899464,0.080502,-0.789185
749.175051,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.337491,-21.992867,28.980915,-117.805305,-0.307012,-9.676476,-0.600818,-0.019807
749.195743,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.332300,-22.168047,28.984549,-117.801102,-0.250861,-8.465887,0.175602,0.203329
749.216436,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.335305,-22.346302,29.003605,-117.811424,0.145236,-8.614484,0.920929,-0.499084
749.237119,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.343406,-22.600712,29.009178,-117.840553,0.391653,-12.300416,0.269468,-1.408102
749.257816,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.347285,-22.828499,28.988934,-117.851585,0.187442,-11.005611,-0.978130,-0.533285
749.278505,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.348938,-23.038841,28.993946,-117.860222,0.079891,-10.166621,0.242314,-0.417282
749.299214,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.345728,-23.238953,28.997513,-117.866776,-0.155024,-9.663578,0.172175,-0.316644
749.319901,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.369156,-23.407576,29.005667,-117.860115,1.132429,-8.150848,0.394204,0.322231
749.340596,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.363705,-23.575941,29.000408,-117.868271,-0.263378,-8.135659,-0.254136,-0.394076
749.361284,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.366983,-23.793167,28.992895,-117.893509,0.158469,-10.499915,-0.363159,-1.220214
749.382061,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.370794,-24.079462,28.991514,-117.906937,0.183440,-13.779661,-0.066406,-0.646312
749.402753,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.366765,-24.286007,28.984221,-117.897202,-0.194753,-9.981935,-0.352537,0.470709
749.423437,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.369005,-24.433348,28.997116,-117.899765,0.108308,-7.123241,0.623432,-0.124158
749.444147,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.367967,-24.611479,29.011814,-117.900810,-0.050131,-8.601391,0.709747,-0.050131
749.464839,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.373868,-24.847790,29.022346,-117.938622,0.285201,-11.420591,0.509005,-1.827400
749.485547,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.378076,-25.105944,29.013918,-117.961197,0.203178,-12.466447,-0.407016,-1.090435
749.506239,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.376410,-25.309278,29.006323,-117.958328,-0.080540,-9.826529,-0.367051,0.138634
749.527051,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.369702,-25.491549,29.006487,-117.959641,-0.322273,-8.757823,0.007876,-0.063011
749.547748,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.386081,-25.700060,29.025665,-117.962181,0.791359,-10.074484,0.926663,-0.122763
749.568437,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.387610,-25.898054,29.022566,-117.976250,0.073951,-9.570107,-0.149884,-0.680089
749.589123,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.405956,-26.137356,29.003277,-117.982521,0.886882,-11.568434,-0.932448,-0.303112
749.609815,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.402500,-26.372124,29.003195,-118.009285,-0.167023,-11.345675,-0.003961,-1.293272
749.630557,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.398812,-26.585854,29.000612,-118.010826,-0.177827,-10.304769,-0.124479,-0.074424
749.651253,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.397706,-26.740818,29.007389,-118.003120,-0.053460,-7.487061,0.327361,0.372241
749.671965,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.405424,-26.908539,29.015818,-118.010826,0.372653,-8.098121,0.406951,-0.371994
749.692767,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.418292,-27.190639,29.028780,-118.058380,0.618600,-13.561253,0.623196,-2.285929
749.713470,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.392775,-27.423849,29.017443,-118.088196,-1.232553,-11.264528,-0.547655,-1.440398
749.734218,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.401776,-27.631638,28.995436,-118.075890,0.433880,-10.014799,-1.060669,0.593211
749.754908,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.405588,-27.816792,29.007553,-118.071640,0.184206,-8.948843,0.585630,0.205334
749.775629,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.412540,-27.993938,29.019436,-118.073380,0.335563,-8.549273,0.573556,-0.083726
749.796316,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.415205,-28.206467,29.030037,-118.094757,0.128759,-10.272978,0.512394,-1.033373
749.817037,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.426583,-28.457626,29.013248,-118.108604,0.549172,-12.121336,-0.810243,-0.668500
749.837721,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.415437,-28.732841,29.001951,-118.121353,-0.538916,-13.305808,-0.546181,-0.616187
749.858412,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.410560,-28.907955,28.998796,-118.122513,-0.235692,-8.463124,-0.152507,-0.056117
749.879097,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.422172,-29.060144,29.006815,-118.108620,0.561329,-7.357367,0.387647,0.671613
749.899821,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.414631,-29.251991,29.019382,-118.129822,-0.363869,-9.257578,0.606449,-1.023053
749.920508,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.433660,-29.517672,29.019941,-118.166611,0.919851,-12.842915,0.027074,-1.778290
749.941215,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.441583,-29.758545,28.996597,-118.174301,0.382616,-11.632193,-1.127398,-0.371402
749.961953,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.441993,-30.024048,28.993483,-118.168152,0.019762,-12.803099,-0.150191,0.296429
749.982708,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.439684,-30.214310,29.022169,-118.169983,-0.111230,-9.166893,1.382142,-0.088194
750.003396,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.434179,-30.380529,29.032578,-118.164726,-0.266095,-8.034361,0.503138,0.254210
750.024116,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.434793,-30.600653,29.034586,-118.195717,0.029669,-10.624253,0.096920,-1.495993
750.044807,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.438714,-30.838671,28.988333,-118.203232,0.189472,-11.502971,-2.235368,-0.363099
750.065532,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.447758,-31.089954,28.993290,-118.216003,0.436368,-12.125352,0.239277,-0.616320
750.086227,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.447102,-31.268755,28.986420,-118.196510,-0.031682,-8.639321,-0.332002,0.941883
750.107104,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.461377,-31.432924,29.018440,-118.189720,0.683810,-7.864144,1.533829,0.325219
750.127800,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.452579,-31.696037,29.036552,-118.212318,-0.425056,-12.712751,0.875194,-1.091682
750.148494,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.451774,-31.959560,29.022305,-118.240196,-0.038946,-12.733886,-0.688479,-1.347253
750.169182,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.484709,-32.212181,29.005667,-118.253502,1.591952,-12.210691,-0.804230,-0.643120
750.189909,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.473548,-32.405518,28.997786,-118.249039,-0.538480,-9.328162,-0.380297,0.215524
750.210602,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.471362,-32.603153,29.013262,-118.236473,-0.105619,-9.550626,0.747917,0.607311
750.231291,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.467742,-32.780113,29.028849,-118.236374,-0.174978,-8.553437,0.753394,0.004622
750.252047,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.466827,-33.015617,29.030310,-118.262939,-0.044101,-11.347690,0.070429,-1.280235
750.272835,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.491607,-33.319996,28.997799,-118.288666,1.191971,-14.641396,-1.563887,-1.237310
750.293557,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.486635,-33.552250,28.995941,-118.300346,-0.239947,-11.207614,-0.089650,-0.563611
750.314362,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.490351,-33.759178,29.012020,-118.306053,0.178594,-9.946094,0.772812,-0.274457
750.335072,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.501538,-33.916985,29.029778,-118.286301,0.540214,-7.619726,0.857483,0.953785
750.355883,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.498410,-34.111164,29.031826,-118.322762,-0.150317,-9.330792,0.098461,-1.751944
750.376670,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.498506,-34.386135,29.025652,-118.365097,0.004600,-13.228035,-0.297038,-2.036548
750.397475,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.491280,-34.700596,29.014465,-118.369675,-0.347349,-15.115278,-0.537768,-0.219966
750.418178,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.500063,-34.910965,29.020557,-118.366859,0.424230,-10.160419,0.294256,0.135912
750.438941,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.511907,-35.082718,29.038834,-118.352730,0.570423,-8.272121,0.880307,0.680297
750.459640,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.517849,-35.292377,29.081455,-118.370857,0.287089,-10.129283,2.059119,-0.875786
750.480371,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.528818,-35.535831,29.063614,-118.398987,0.529105,-11.743095,-0.860537,-1.356696
750.501063,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.532929,-35.803207,29.030106,-118.419670,0.198711,-12.921479,-1.619393,-0.999495
750.521826,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.533914,-36.034546,29.016294,-118.414055,0.047373,-11.142518,-0.665196,0.270421
750.542527,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.532547,-36.264996,29.041348,-118.403442,-0.065988,-11.132189,1.210222,0.512727
750.563255,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.537984,-36.443157,29.060663,-118.399490,0.262310,-8.595585,0.931924,0.190471
750.583961,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.549787,-36.689713,29.064051,-118.425560,0.569965,-11.906589,0.163601,-1.258672
750.604702,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.521919,-36.982384,29.039122,-118.455009,-1.343594,-14.111034,-1.201990,-1.419995
750.625395,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.528982,-37.223423,29.028685,-118.473465,0.341280,-11.647753,-0.504329,-0.891817
750.646177,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.539104,-37.440678,29.031431,-118.464134,0.487088,-10.454307,0.132125,0.448962
750.666887,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.546604,-37.672550,29.047987,-118.438004,0.362111,-11.195770,0.799415,1.261783
750.687610,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.550674,-37.871841,29.071783,-118.456566,0.196450,-9.617461,1.148373,-0.895889
750.708308,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.551931,-38.141346,29.059080,-118.503258,0.060715,-13.020127,-0.613752,-2.255705
750.729076,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.555018,-38.418022,29.040911,-118.516685,0.148663,-13.323086,-0.874874,-0.646618
750.749778,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.565974,-38.665318,29.033260,-118.508392,0.529169,-11.944583,-0.369495,0.400506
750.770513,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.577435,-38.836575,29.049982,-118.499924,0.552756,-8.259715,0.806404,0.408473
750.791215,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.584894,-39.022125,29.072685,-118.496971,0.360272,-8.962601,1.096653,0.142525
750.811924,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.587380,-39.320511,29.044094,-118.529945,0.120056,-14.408687,-1.380643,-1.592390
750.832624,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.589457,-39.616924,29.028316,-118.559875,0.100308,-14.319613,-0.762208,-1.445886
750.853318,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.585113,-39.855625,29.027552,-118.573372,-0.209911,-11.534534,-0.036965,-0.652176
750.874119,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.604947,-40.038322,29.028944,-118.562294,0.953596,-8.783328,0.066988,0.532621
750.894811,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.603240,-40.229469,29.053616,-118.546600,-0.082518,-9.237438,1.192226,0.758509
750.915551,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.609729,-40.465958,29.063860,-118.551094,0.312871,-11.403007,0.494007,-0.216705
750.936247,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.605057,-40.749153,29.049517,-118.601608,-0.225737,-13.683491,-0.693052,-2.440864
750.956977,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.609578,-41.019753,29.027716,-118.622154,0.218118,-13.053492,-1.051713,-0.991087
750.978145,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.613034,-41.320621,29.029518,-118.611122,0.163293,-14.215490,0.085196,0.521504
750.998876,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.612296,-41.526058,29.049694,-118.592293,-0.035578,-9.908587,0.973135,0.907908
751.019722,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.618115,-41.739353,29.077467,-118.609619,0.279165,-10.232121,1.332260,-0.830942
751.040446,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.612296,-41.988544,29.070690,-118.643547,-0.280796,-12.024135,-0.326936,-1.637318
751.061279,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.643114,-42.274101,29.049107,-118.656387,1.479330,-13.707407,-1.036055,-0.616387
751.082008,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.639331,-42.589287,29.034819,-118.652863,-0.182528,-15.203874,-0.689258,0.170008
751.102776,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.630192,-42.818466,29.054968,-118.637909,-0.440067,-11.035892,0.970253,0.720290
751.123489,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.644767,-43.017143,29.095060,-118.643097,0.703667,-9.591498,1.935578,-0.250603
751.144214,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.652458,-43.248714,29.080444,-118.656921,0.371094,-11.173686,-0.705276,-0.667046
751.164931,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.662116,-43.522209,29.056770,-118.694717,0.466181,-13.201437,-1.142705,-1.824503
751.185648,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.631326,-43.813995,29.030256,-118.705925,-1.486200,-14.083956,-1.279820,-0.540676
751.206464,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.643620,-44.049706,29.048779,-118.708504,0.590633,-11.323753,0.889888,-0.124033
751.227229,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.653359,-44.293079,29.073942,-118.683136,0.469043,-11.720161,1.211750,1.221618
751.247947,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.657936,-44.528854,29.085007,-118.699173,0.220883,-11.380412,0.534075,-0.774079
751.268648,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.674574,-44.824085,29.069393,-118.735947,0.803714,-14.260975,-0.754224,-1.776353
751.289356,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.677306,-45.114147,29.049763,-118.757706,0.131934,-14.007386,-0.947943,-1.050851
751.310149,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.688003,-45.355007,29.039436,-118.752808,0.514416,-11.583879,-0.496677,0.235856
751.330850,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.671897,-45.567863,29.049107,-118.740616,-0.778015,-10.282466,0.467205,0.588625
751.351652,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.685844,-45.773643,29.085485,-118.737137,0.670487,-9.892473,1.748782,0.167458
751.372352,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.702605,-46.105125,29.068533,-118.778625,0.809701,-16.013201,-0.818939,-2.004125
751.393054,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.699887,-46.407650,29.031418,-118.804771,-0.131314,-14.613512,-1.792871,-1.262994
751.413751,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.698261,-46.687210,29.040461,-118.828018,-0.078540,-13.506939,0.436921,-1.123323
751.434538,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.688344,-46.933357,29.045515,-118.821625,-0.477106,-11.841569,0.243153,0.307556
751.455236,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.721169,-47.133205,29.068970,-118.802994,1.585908,-9.655361,1.133169,0.900199
751.476008,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.723383,-47.357811,29.087275,-118.817513,0.106540,-10.813169,0.881258,-0.699088
751.496710,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.734093,-47.648941,29.078613,-118.861046,0.517313,-14.062463,-0.418337,-2.102903
751.517510,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.734789,-47.972717,29.068163,-118.882088,0.033496,-15.567136,-0.502441,-1.011450
751.538213,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.753326,-48.310375,29.053751,-118.873688,0.895337,-16.308716,-0.696080,0.405772
751.558915,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.767164,-48.510857,29.069790,-118.845261,0.668462,-9.684455,0.774704,1.373218
751.579609,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.761673,-48.731674,29.100224,-118.832336,-0.265351,-10.670153,1.470653,0.624433
751.600359,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.765443,-49.013939,29.105812,-118.897224,0.181716,-13.604317,0.269282,-3.127353
751.621058,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.773722,-49.337952,29.071087,-118.936646,0.399910,-15.652568,-1.677509,-1.904520
751.641905,sweep,boom,1,-0.600000,0,0.600000,-1,nan,,10.780169,-49.631664,29.058723,-118.933846,0.309297,-14.089410,-0.593038,0.134335
